DATE TIME,WATERTEMP,CONDUCTIVITY
09/08/2018 06:30,28.5,
09/08/2018 06:36,28.5,
09/08/2018 06:42,28.5,
09/08/2018 06:48,28.5,
09/08/2018 06:54,28.4,
09/08/2018 07:00,28.4,
09/08/2018 07:06,28.4,
09/08/2018 07:12,28.4,
09/08/2018 07:18,28.4,
09/08/2018 07:24,28.4,
09/08/2018 07:30,28.3,
09/08/2018 07:36,28.3,
09/08/2018 07:42,28.3,
09/08/2018 07:48,28.3,
09/08/2018 07:54,28.3,
09/08/2018 08:00,28.3,
09/08/2018 08:06,28.3,
09/08/2018 08:12,28.3,
09/08/2018 08:18,28.3,
09/08/2018 08:24,28.3,
09/08/2018 08:30,28.3,
09/08/2018 08:36,28.3,
09/08/2018 08:42,28.2,
09/08/2018 08:48,28.2,
09/08/2018 08:54,28.2,
09/08/2018 09:00,28.2,
09/08/2018 09:06,28.2,
09/08/2018 09:12,28.2,
09/08/2018 09:18,28.2,
09/08/2018 09:24,28.2,
09/08/2018 09:30,28.2,
09/08/2018 09:36,28.1,
09/08/2018 09:42,28.1,
09/08/2018 09:48,28.1,
09/08/2018 09:54,28.1,
09/08/2018 10:00,28.1,
09/08/2018 10:06,28.1,
09/08/2018 10:12,28.1,
09/08/2018 10:18,28.1,
09/08/2018 10:24,28.1,
09/08/2018 10:30,28.1,
09/08/2018 10:36,28.1,
09/08/2018 10:42,28.1,
09/08/2018 10:48,28.1,
09/08/2018 10:54,28.0,
09/08/2018 11:00,28.0,
09/08/2018 11:06,28.0,
09/08/2018 11:12,28.0,
09/08/2018 11:18,28.0,
09/08/2018 11:24,28.0,
09/08/2018 11:30,28.0,
09/08/2018 11:36,28.0,
09/08/2018 11:42,28.0,
09/08/2018 11:48,28.0,
09/08/2018 11:54,28.0,
09/08/2018 12:00,27.9,
09/08/2018 12:06,27.9,
09/08/2018 12:12,27.9,
09/08/2018 12:18,27.9,
09/08/2018 12:24,27.9,
09/08/2018 12:30,27.9,
09/08/2018 12:36,27.9,
09/08/2018 12:42,27.9,
09/08/2018 12:48,27.8,
09/08/2018 12:54,27.8,
09/08/2018 13:00,27.8,
09/08/2018 13:06,27.8,
09/08/2018 13:12,27.7,
09/08/2018 13:18,27.7,
09/08/2018 13:24,27.7,
09/08/2018 13:30,27.7,
09/08/2018 13:36,27.7,
09/08/2018 13:42,27.7,
09/08/2018 13:48,27.7,
09/08/2018 13:54,27.7,
09/08/2018 14:00,27.7,
09/08/2018 14:06,27.7,
09/08/2018 14:12,27.7,
09/08/2018 14:18,27.6,
09/08/2018 14:24,27.6,
09/08/2018 14:30,27.6,
09/08/2018 14:36,27.6,
09/08/2018 14:42,27.6,
09/08/2018 14:48,27.6,
09/08/2018 14:54,27.6,
09/08/2018 15:00,27.6,
09/08/2018 15:06,27.6,
09/08/2018 15:12,27.5,
09/08/2018 15:18,27.5,
09/08/2018 15:24,27.5,
09/08/2018 15:30,27.5,
09/08/2018 15:36,27.5,
09/08/2018 15:42,27.5,
09/08/2018 15:48,27.5,
09/08/2018 15:54,27.5,
09/08/2018 16:00,27.4,
09/08/2018 16:06,27.4,
09/08/2018 16:12,27.4,
09/08/2018 16:18,27.4,
09/08/2018 16:24,27.4,
09/08/2018 16:30,27.4,
09/08/2018 16:36,27.4,
09/08/2018 16:42,27.4,
09/08/2018 16:48,27.4,
09/08/2018 16:54,27.4,
09/08/2018 17:00,27.3,
09/08/2018 17:06,27.3,
09/08/2018 17:12,27.3,
09/08/2018 17:18,27.3,
09/08/2018 17:24,27.3,
09/08/2018 17:30,27.3,
09/08/2018 17:36,27.3,
09/08/2018 17:42,27.3,
09/08/2018 17:48,27.4,
09/08/2018 17:54,27.4,
09/08/2018 18:00,27.4,
09/08/2018 18:06,27.4,
09/08/2018 18:12,27.4,
09/08/2018 18:18,27.4,
09/08/2018 18:24,27.3,
09/08/2018 18:30,27.3,
09/08/2018 18:36,27.4,
09/08/2018 18:42,27.5,
09/08/2018 18:48,27.5,
09/08/2018 18:54,27.5,
09/08/2018 19:00,27.5,
09/08/2018 19:06,27.5,
09/08/2018 19:12,27.6,
09/08/2018 19:18,27.7,
09/08/2018 19:24,27.7,
09/08/2018 19:30,27.7,
09/08/2018 19:36,27.7,
09/08/2018 19:42,27.7,
09/08/2018 19:48,27.8,
09/08/2018 19:54,27.8,
09/08/2018 20:00,27.8,
09/08/2018 20:06,27.8,
09/08/2018 20:12,27.8,
09/08/2018 20:18,27.9,
09/08/2018 20:24,27.9,
09/08/2018 20:30,27.9,
09/08/2018 20:36,28.0,
09/08/2018 20:42,28.0,
09/08/2018 20:48,28.0,
09/08/2018 20:54,28.0,
09/08/2018 21:00,28.0,
09/08/2018 21:06,28.0,
09/08/2018 21:12,28.0,
09/08/2018 21:18,28.0,
09/08/2018 21:24,28.0,
09/08/2018 21:30,28.0,
09/08/2018 21:36,28.0,
09/08/2018 21:42,28.0,
09/08/2018 21:48,28.0,
09/08/2018 21:54,28.0,
09/08/2018 22:00,28.0,
09/08/2018 22:06,28.0,
09/08/2018 22:12,28.0,
09/08/2018 22:18,28.0,
09/08/2018 22:24,28.0,
09/08/2018 22:30,28.0,
09/08/2018 22:36,28.1,
09/08/2018 22:42,28.1,
09/08/2018 22:48,28.1,
09/08/2018 22:54,28.1,
09/08/2018 23:00,28.1,
09/08/2018 23:06,28.1,
09/08/2018 23:12,28.1,
09/08/2018 23:18,28.1,
09/08/2018 23:24,28.1,
09/08/2018 23:30,28.1,
09/08/2018 23:36,28.1,
09/08/2018 23:42,28.1,
09/08/2018 23:48,28.1,
09/08/2018 23:54,28.2,
09/09/2018 00:00,28.2,
09/09/2018 00:06,28.2,
09/09/2018 00:12,28.2,
09/09/2018 00:18,28.3,
09/09/2018 00:24,28.3,
09/09/2018 00:30,28.3,
09/09/2018 00:36,28.4,
09/09/2018 00:42,28.4,
09/09/2018 00:48,28.5,
09/09/2018 00:54,28.5,
09/09/2018 01:00,28.5,
09/09/2018 01:06,28.6,
09/09/2018 01:12,28.6,
09/09/2018 01:18,28.6,
09/09/2018 01:24,28.7,
09/09/2018 01:30,28.7,
09/09/2018 01:36,28.7,
09/09/2018 01:42,28.7,
09/09/2018 01:48,28.7,
09/09/2018 01:54,28.8,
09/09/2018 02:00,28.8,
09/09/2018 02:06,28.8,
09/09/2018 02:12,28.8,
09/09/2018 02:18,28.9,
09/09/2018 02:24,28.9,
09/09/2018 02:30,28.9,
09/09/2018 02:36,28.9,
09/09/2018 02:42,28.9,
09/09/2018 02:48,28.9,
09/09/2018 02:54,28.9,
09/09/2018 03:00,28.9,
09/09/2018 03:06,28.9,
09/09/2018 03:12,28.9,
09/09/2018 03:18,28.9,
09/09/2018 03:24,29.0,
09/09/2018 03:30,29.0,
09/09/2018 03:36,29.0,
09/09/2018 03:42,29.0,
09/09/2018 03:48,29.0,
09/09/2018 03:54,29.0,
09/09/2018 04:00,29.0,
09/09/2018 04:06,29.0,
09/09/2018 04:12,29.0,
09/09/2018 04:18,29.0,
09/09/2018 04:24,29.0,
09/09/2018 04:30,29.0,
09/09/2018 04:36,29.0,
09/09/2018 04:42,28.9,
09/09/2018 04:48,28.9,
09/09/2018 04:54,28.9,
09/09/2018 05:00,28.9,
09/09/2018 05:06,28.9,
09/09/2018 05:12,28.9,
09/09/2018 05:18,28.9,
09/09/2018 05:24,28.8,
09/09/2018 05:30,28.8,
09/09/2018 05:36,28.8,
09/09/2018 05:42,28.8,
09/09/2018 05:48,28.8,
09/09/2018 05:54,28.7,
09/09/2018 06:00,28.7,
09/09/2018 06:06,28.7,
09/09/2018 06:12,28.7,
09/09/2018 06:18,28.7,
09/09/2018 06:24,28.7,
09/09/2018 06:30,28.6,
09/09/2018 06:36,28.6,
09/09/2018 06:42,28.6,
09/09/2018 06:48,28.6,
09/09/2018 06:54,28.6,
09/09/2018 07:00,28.6,
09/09/2018 07:06,28.5,
09/09/2018 07:12,28.5,
09/09/2018 07:18,28.5,
09/09/2018 07:24,28.5,
09/09/2018 07:30,28.5,
09/09/2018 07:36,28.5,
09/09/2018 07:42,28.5,
09/09/2018 07:48,28.5,
09/09/2018 07:54,28.5,
09/09/2018 08:00,28.5,
09/09/2018 08:06,28.5,
09/09/2018 08:12,28.5,
09/09/2018 08:18,28.5,
09/09/2018 08:24,28.5,
09/09/2018 08:30,28.5,
09/09/2018 08:36,28.5,
09/09/2018 08:42,28.5,
09/09/2018 08:48,28.4,
09/09/2018 08:54,28.5,
09/09/2018 09:00,28.5,
09/09/2018 09:06,28.4,
09/09/2018 09:12,28.4,
09/09/2018 09:18,28.4,
09/09/2018 09:24,28.4,
09/09/2018 09:30,28.4,
09/09/2018 09:36,28.4,
09/09/2018 09:42,28.4,
09/09/2018 09:48,28.4,
09/09/2018 09:54,28.4,
09/09/2018 10:00,28.4,
09/09/2018 10:06,28.4,
09/09/2018 10:12,28.4,
09/09/2018 10:18,28.4,
09/09/2018 10:24,28.4,
09/09/2018 10:30,28.4,
09/09/2018 10:36,28.4,
09/09/2018 10:42,28.4,
09/09/2018 10:48,28.4,
09/09/2018 10:54,28.4,
09/09/2018 11:00,28.4,
09/09/2018 11:06,28.4,
09/09/2018 11:12,28.4,
09/09/2018 11:18,28.3,
09/09/2018 11:24,28.3,
09/09/2018 11:30,28.3,
09/09/2018 11:36,28.3,
09/09/2018 11:42,28.3,
09/09/2018 11:48,28.3,
09/09/2018 11:54,28.3,
09/09/2018 12:00,28.3,
09/09/2018 12:06,28.3,
09/09/2018 12:12,28.3,
09/09/2018 12:18,28.3,
09/09/2018 12:24,28.3,
09/09/2018 12:30,28.3,
09/09/2018 12:36,28.3,
09/09/2018 12:42,28.3,
09/09/2018 12:48,28.3,
09/09/2018 12:54,28.3,
09/09/2018 13:00,28.3,
09/09/2018 13:06,28.3,
09/09/2018 13:12,28.3,
09/09/2018 13:18,28.3,
09/09/2018 13:24,28.3,
09/09/2018 13:30,28.3,
09/09/2018 13:36,28.3,
09/09/2018 13:42,28.3,
09/09/2018 13:48,28.3,
09/09/2018 13:54,28.3,
09/09/2018 14:00,28.3,
09/09/2018 14:06,28.3,
09/09/2018 14:12,28.2,
09/09/2018 14:18,28.2,
09/09/2018 14:24,28.2,
09/09/2018 14:30,28.2,
09/09/2018 14:36,28.2,
09/09/2018 14:42,28.2,
09/09/2018 14:48,28.2,
09/09/2018 14:54,28.2,
09/09/2018 15:00,28.1,
09/09/2018 15:06,28.1,
09/09/2018 15:12,28.1,
09/09/2018 15:18,28.1,
09/09/2018 15:24,28.1,
09/09/2018 15:30,28.1,
09/09/2018 15:36,28.1,
09/09/2018 15:42,28.0,
09/09/2018 15:48,28.0,
09/09/2018 15:54,28.0,
09/09/2018 16:00,28.0,
09/09/2018 16:06,28.0,
09/09/2018 16:12,28.0,
09/09/2018 16:18,28.0,
09/09/2018 16:24,28.0,
09/09/2018 16:30,28.0,
09/09/2018 16:36,28.0,
09/09/2018 16:42,27.9,
09/09/2018 16:48,27.9,
09/09/2018 16:54,27.9,
09/09/2018 17:00,27.9,
09/09/2018 17:06,27.9,
09/09/2018 17:12,27.9,
09/09/2018 17:18,27.9,
09/09/2018 17:24,27.9,
09/09/2018 17:30,27.9,
09/09/2018 17:36,27.9,
09/09/2018 17:42,27.9,
09/09/2018 17:48,27.9,
09/09/2018 17:54,27.9,
09/09/2018 18:00,27.9,
09/09/2018 18:06,27.9,
09/09/2018 18:12,27.9,
09/09/2018 18:18,27.9,
09/09/2018 18:24,27.8,
09/09/2018 18:30,27.8,
09/09/2018 18:36,27.8,
09/09/2018 18:42,27.8,
09/09/2018 18:48,27.8,
09/09/2018 18:54,27.8,
09/09/2018 19:00,27.8,
09/09/2018 19:06,27.8,
09/09/2018 19:12,27.9,
09/09/2018 19:18,27.9,
09/09/2018 19:24,27.9,
09/09/2018 19:30,27.9,
09/09/2018 19:36,28.0,
09/09/2018 19:42,28.0,
09/09/2018 19:48,28.0,
09/09/2018 19:54,28.1,
09/09/2018 20:00,28.1,
09/09/2018 20:06,28.1,
09/09/2018 20:12,28.1,
09/09/2018 20:18,28.1,
09/09/2018 20:24,28.1,
09/09/2018 20:30,28.1,
09/09/2018 20:36,28.2,
09/09/2018 20:42,28.2,
09/09/2018 20:48,28.2,
09/09/2018 20:54,28.2,
09/09/2018 21:00,28.2,
09/09/2018 21:06,28.2,
09/09/2018 21:12,28.2,
09/09/2018 21:18,28.2,
09/09/2018 21:24,28.2,
09/09/2018 21:30,28.2,
09/09/2018 21:36,28.2,
09/09/2018 21:42,28.2,
09/09/2018 21:48,28.2,
09/09/2018 21:54,28.2,
09/09/2018 22:00,28.2,
09/09/2018 22:06,28.2,
09/09/2018 22:12,28.2,
09/09/2018 22:18,28.2,
09/09/2018 22:24,28.2,
09/09/2018 22:30,28.2,
09/09/2018 22:36,28.2,
09/09/2018 22:42,28.2,
09/09/2018 22:48,28.2,
09/09/2018 22:54,28.2,
09/09/2018 23:00,28.2,
09/09/2018 23:06,28.2,
09/09/2018 23:12,28.2,
09/09/2018 23:18,28.2,
09/09/2018 23:24,28.2,
09/09/2018 23:30,28.2,
09/09/2018 23:36,28.2,
09/09/2018 23:42,28.3,
09/09/2018 23:48,28.3,
09/09/2018 23:54,28.3,
09/10/2018 00:00,28.3,
09/10/2018 00:06,28.3,
09/10/2018 00:12,28.4,
09/10/2018 00:18,28.4,
09/10/2018 00:24,28.4,
09/10/2018 00:30,28.4,
09/10/2018 00:36,28.4,
09/10/2018 00:42,28.4,
09/10/2018 00:48,28.4,
09/10/2018 00:54,28.4,
09/10/2018 01:00,28.5,
09/10/2018 01:06,28.5,
09/10/2018 01:12,28.5,
09/10/2018 01:18,28.5,
09/10/2018 01:24,28.5,
09/10/2018 01:30,28.5,
09/10/2018 01:36,28.5,
09/10/2018 01:42,28.5,
09/10/2018 01:48,28.5,
09/10/2018 01:54,28.5,
09/10/2018 02:00,28.5,
09/10/2018 02:06,28.5,
09/10/2018 02:12,28.5,
09/10/2018 02:18,28.5,
09/10/2018 02:24,28.5,
09/10/2018 02:30,28.6,
09/10/2018 02:36,28.6,
09/10/2018 02:42,28.6,
09/10/2018 02:48,28.6,
09/10/2018 02:54,28.6,
09/10/2018 03:00,28.6,
09/10/2018 03:06,28.6,
09/10/2018 03:12,28.6,
09/10/2018 03:18,28.6,
09/10/2018 03:24,28.6,
09/10/2018 03:30,28.6,
09/10/2018 03:36,28.6,
09/10/2018 03:42,28.6,
09/10/2018 03:48,28.6,
09/10/2018 03:54,28.6,
09/10/2018 04:00,28.6,
09/10/2018 04:06,28.6,
09/10/2018 04:12,28.6,
09/10/2018 04:18,28.6,
09/10/2018 04:24,28.6,
09/10/2018 04:30,28.6,
09/10/2018 04:36,28.6,
09/10/2018 04:42,28.6,
09/10/2018 04:48,28.6,
09/10/2018 04:54,28.6,
09/10/2018 05:00,28.6,
09/10/2018 05:06,28.6,
09/10/2018 05:12,28.6,
09/10/2018 05:18,28.6,
09/10/2018 05:24,28.6,
09/10/2018 05:30,28.6,
09/10/2018 05:36,28.6,
09/10/2018 05:42,28.6,
09/10/2018 05:48,28.6,
09/10/2018 05:54,28.6,
09/10/2018 06:00,28.6,
09/10/2018 06:06,28.6,
09/10/2018 06:12,28.6,
09/10/2018 06:18,28.6,
09/10/2018 06:24,28.6,
09/10/2018 06:30,28.6,
09/10/2018 06:36,28.6,
09/10/2018 06:42,28.5,
09/10/2018 06:48,28.5,
09/10/2018 06:54,28.5,
09/10/2018 07:00,28.5,
09/10/2018 07:06,28.5,
09/10/2018 07:12,28.5,
09/10/2018 07:18,28.5,
09/10/2018 07:24,28.5,
09/10/2018 07:30,28.5,
09/10/2018 07:36,28.5,
09/10/2018 07:42,28.5,
09/10/2018 07:48,28.5,
09/10/2018 07:54,28.5,
09/10/2018 08:00,28.5,
09/10/2018 08:06,28.5,
09/10/2018 08:12,28.5,
09/10/2018 08:18,28.5,
09/10/2018 08:24,28.5,
09/10/2018 08:30,28.5,
09/10/2018 08:36,28.5,
09/10/2018 08:42,28.4,
09/10/2018 08:48,28.4,
09/10/2018 08:54,28.4,
09/10/2018 09:00,28.4,
09/10/2018 09:06,28.4,
09/10/2018 09:12,28.4,
09/10/2018 09:18,28.4,
09/10/2018 09:24,28.4,
09/10/2018 09:30,28.4,
09/10/2018 09:36,28.4,
09/10/2018 09:42,28.4,
09/10/2018 09:48,28.4,
09/10/2018 09:54,28.4,
09/10/2018 10:00,28.3,
09/10/2018 10:06,28.3,
09/10/2018 10:12,28.3,
09/10/2018 10:18,28.3,
09/10/2018 10:24,28.3,
09/10/2018 10:30,28.3,
09/10/2018 10:36,28.3,
09/10/2018 10:42,28.3,
09/10/2018 10:48,28.3,
09/10/2018 10:54,28.3,
09/10/2018 11:00,28.3,
09/10/2018 11:06,28.3,
09/10/2018 11:12,28.3,
09/10/2018 11:18,28.3,
09/10/2018 11:24,28.3,
09/10/2018 11:30,28.2,
09/10/2018 11:36,28.2,
09/10/2018 11:42,28.2,
09/10/2018 11:48,28.2,
09/10/2018 11:54,28.2,
09/10/2018 12:00,28.2,
09/10/2018 12:06,28.2,
09/10/2018 12:12,28.2,
09/10/2018 12:18,28.2,
09/10/2018 12:24,28.2,
09/10/2018 12:30,28.2,
09/10/2018 12:36,28.1,
09/10/2018 12:42,28.1,
09/10/2018 12:48,28.1,
09/10/2018 12:54,28.1,
09/10/2018 13:00,28.1,
09/10/2018 13:06,28.1,
09/10/2018 13:12,28.1,
09/10/2018 13:18,28.1,
09/10/2018 13:24,28.1,
09/10/2018 13:30,28.1,
09/10/2018 13:36,28.1,
09/10/2018 13:42,28.1,
09/10/2018 13:48,28.1,
09/10/2018 13:54,28.1,
09/10/2018 14:00,28.1,
09/10/2018 14:06,28.1,
09/10/2018 14:12,28.0,
09/10/2018 14:18,28.0,
09/10/2018 14:24,28.0,
09/10/2018 14:30,28.0,
09/10/2018 14:36,28.0,
09/10/2018 14:42,28.0,
09/10/2018 14:48,28.0,
09/10/2018 14:54,28.0,
09/10/2018 15:00,28.0,
09/10/2018 15:06,28.0,
09/10/2018 15:12,28.0,
09/10/2018 15:18,28.0,
09/10/2018 15:24,28.0,
09/10/2018 15:30,28.0,
09/10/2018 15:36,28.0,
09/10/2018 15:42,28.0,
09/10/2018 15:48,28.0,
09/10/2018 15:54,28.0,
09/10/2018 16:00,28.0,
09/10/2018 16:06,28.0,
09/10/2018 16:12,28.0,
09/10/2018 16:18,27.9,
09/10/2018 16:24,27.9,
09/10/2018 16:30,27.9,
09/10/2018 16:36,27.9,
09/10/2018 16:42,27.8,
09/10/2018 16:48,27.8,
09/10/2018 16:54,27.8,
09/10/2018 17:00,27.8,
09/10/2018 17:06,27.8,
09/10/2018 17:12,27.7,
09/10/2018 17:18,27.7,
09/10/2018 17:24,27.7,
09/10/2018 17:30,27.7,
09/10/2018 17:36,27.7,
09/10/2018 17:42,27.6,
09/10/2018 17:48,27.6,
09/10/2018 17:54,27.6,
09/10/2018 18:00,27.6,
09/10/2018 18:06,27.6,
09/10/2018 18:12,27.6,
09/10/2018 18:18,27.6,
09/10/2018 18:24,27.6,
09/10/2018 18:30,27.6,
09/10/2018 18:36,27.6,
09/10/2018 18:42,27.6,
09/10/2018 18:48,27.6,
09/10/2018 18:54,27.6,
09/10/2018 19:00,27.6,
09/10/2018 19:06,27.6,
09/10/2018 19:12,27.6,
09/10/2018 19:18,27.6,
09/10/2018 19:24,27.6,
09/10/2018 19:30,27.6,
09/10/2018 19:36,27.6,
09/10/2018 19:42,27.6,
09/10/2018 19:48,27.6,
09/10/2018 19:54,27.6,
09/10/2018 20:00,27.6,
09/10/2018 20:06,27.6,
09/10/2018 20:12,27.7,
09/10/2018 20:18,27.6,
09/10/2018 20:24,27.7,
09/10/2018 20:30,27.7,
09/10/2018 20:36,27.8,
09/10/2018 20:42,27.8,
09/10/2018 20:48,27.8,
09/10/2018 20:54,27.9,
09/10/2018 21:00,27.9,
09/10/2018 21:06,27.9,
09/10/2018 21:12,27.9,
09/10/2018 21:18,28.0,
09/10/2018 21:24,28.0,
09/10/2018 21:30,28.0,
09/10/2018 21:36,28.0,
09/10/2018 21:42,28.0,
09/10/2018 21:48,28.0,
09/10/2018 21:54,28.0,
09/10/2018 22:00,28.1,
09/10/2018 22:06,28.1,
09/10/2018 22:12,28.2,
09/10/2018 22:18,28.2,
09/10/2018 22:24,28.2,
09/10/2018 22:30,28.2,
09/10/2018 22:36,28.3,
09/10/2018 22:42,28.3,
09/10/2018 22:48,28.3,
09/10/2018 22:54,28.3,
09/10/2018 23:00,28.4,
09/10/2018 23:06,28.4,
09/10/2018 23:12,28.4,
09/10/2018 23:18,28.4,
09/10/2018 23:24,28.4,
09/10/2018 23:30,28.5,
09/10/2018 23:36,28.5,
09/10/2018 23:42,28.5,
09/10/2018 23:48,28.5,
09/10/2018 23:54,28.5,
09/11/2018 00:00,28.6,
09/11/2018 00:06,28.6,
09/11/2018 00:12,28.6,
09/11/2018 00:18,28.6,
09/11/2018 00:24,28.6,
09/11/2018 00:30,28.6,
09/11/2018 00:36,28.7,
09/11/2018 00:42,28.7,
09/11/2018 00:48,28.7,
09/11/2018 00:54,28.7,
09/11/2018 01:00,28.7,
09/11/2018 01:06,28.7,
09/11/2018 01:12,28.7,
09/11/2018 01:18,28.7,
09/11/2018 01:24,28.7,
09/11/2018 01:30,28.7,
09/11/2018 01:36,28.7,
09/11/2018 01:42,28.7,
09/11/2018 01:48,28.7,
09/11/2018 01:54,28.7,
09/11/2018 02:00,28.7,
09/11/2018 02:06,28.7,
09/11/2018 02:12,28.7,
09/11/2018 02:18,28.7,
09/11/2018 02:24,28.7,
09/11/2018 02:30,28.7,
09/11/2018 02:36,28.7,
09/11/2018 02:42,28.7,
09/11/2018 02:48,28.7,
09/11/2018 02:54,28.7,
09/11/2018 03:00,28.6,
09/11/2018 03:06,28.6,
09/11/2018 03:12,28.6,
09/11/2018 03:18,28.6,
09/11/2018 03:24,28.6,
09/11/2018 03:30,28.6,
09/11/2018 03:36,28.6,
09/11/2018 03:42,28.6,
09/11/2018 03:48,28.6,
09/11/2018 03:54,28.6,
09/11/2018 04:00,28.6,
09/11/2018 04:06,28.6,
09/11/2018 04:12,28.6,
09/11/2018 04:18,28.6,
09/11/2018 04:24,28.6,
09/11/2018 04:30,28.6,
09/11/2018 04:36,28.5,
09/11/2018 04:42,28.5,
09/11/2018 04:48,28.5,
09/11/2018 04:54,28.5,
09/11/2018 05:00,28.5,
09/11/2018 05:06,28.5,
09/11/2018 05:12,28.5,
09/11/2018 05:18,28.5,
09/11/2018 05:24,28.5,
09/11/2018 05:30,28.5,
09/11/2018 05:36,28.5,
09/11/2018 05:42,28.5,
09/11/2018 05:48,28.5,
09/11/2018 05:54,28.5,
09/11/2018 06:00,28.5,
09/11/2018 06:06,28.5,
09/11/2018 06:12,28.5,
09/11/2018 06:18,28.5,
09/11/2018 06:24,28.5,
09/11/2018 06:30,28.5,
09/11/2018 06:36,28.5,
09/11/2018 06:42,28.5,
09/11/2018 06:48,28.5,
09/11/2018 06:54,28.5,
09/11/2018 07:00,28.5,
09/11/2018 07:06,28.5,
09/11/2018 07:12,28.5,
09/11/2018 07:18,28.5,
09/11/2018 07:24,28.5,
09/11/2018 07:30,28.5,
09/11/2018 07:36,28.5,
09/11/2018 07:42,28.5,
09/11/2018 07:48,28.5,
09/11/2018 07:54,28.5,
09/11/2018 08:00,28.5,
09/11/2018 08:06,28.5,
09/11/2018 08:12,28.5,
09/11/2018 08:18,28.5,
09/11/2018 08:24,28.5,
09/11/2018 08:30,28.5,
09/11/2018 08:36,28.5,
09/11/2018 08:42,28.5,
09/11/2018 08:48,28.5,
09/11/2018 08:54,28.5,
09/11/2018 09:00,28.5,
09/11/2018 09:06,28.5,
09/11/2018 09:12,28.5,
09/11/2018 09:18,28.5,
09/11/2018 09:24,28.5,
09/11/2018 09:30,28.5,
09/11/2018 09:36,28.5,
09/11/2018 09:42,28.5,
09/11/2018 09:48,28.4,
09/11/2018 09:54,28.4,
09/11/2018 10:00,28.4,
09/11/2018 10:06,28.4,
09/11/2018 10:12,28.4,
09/11/2018 10:18,28.4,
09/11/2018 10:24,28.4,
09/11/2018 10:30,28.4,
09/11/2018 10:36,28.4,
09/11/2018 10:42,28.3,
09/11/2018 10:48,28.3,
09/11/2018 10:54,28.3,
09/11/2018 11:00,28.3,
09/11/2018 11:06,28.3,
09/11/2018 11:12,28.2,
09/11/2018 11:18,28.2,
09/11/2018 11:24,28.2,
09/11/2018 11:30,28.2,
09/11/2018 11:36,28.2,
09/11/2018 11:42,28.2,
09/11/2018 11:48,28.1,
09/11/2018 11:54,28.1,
09/11/2018 12:00,28.1,
09/11/2018 12:06,28.1,
09/11/2018 12:12,28.1,
09/11/2018 12:18,28.1,
09/11/2018 12:24,28.1,
09/11/2018 12:30,28.1,
09/11/2018 12:36,28.1,
09/11/2018 12:42,28.1,
09/11/2018 12:48,28.1,
09/11/2018 12:54,28.1,
09/11/2018 13:00,28.1,
09/11/2018 13:06,28.0,
09/11/2018 13:12,28.0,
09/11/2018 13:18,28.0,
09/11/2018 13:24,28.0,
09/11/2018 13:30,28.0,
09/11/2018 13:36,28.0,
09/11/2018 13:42,28.0,
09/11/2018 13:48,28.0,
09/11/2018 13:54,28.0,
09/11/2018 14:00,28.0,
09/11/2018 14:06,28.0,
09/11/2018 14:12,28.0,
09/11/2018 14:18,28.0,
09/11/2018 14:24,28.0,
09/11/2018 14:30,28.0,
09/11/2018 14:36,28.0,
09/11/2018 14:42,28.0,
09/11/2018 14:48,28.0,
09/11/2018 14:54,27.9,
09/11/2018 15:00,27.9,
09/11/2018 15:06,27.9,
09/11/2018 15:12,27.9,
09/11/2018 15:18,27.9,
09/11/2018 15:24,27.9,
09/11/2018 15:30,27.9,
09/11/2018 15:36,27.9,
09/11/2018 15:42,27.9,
09/11/2018 15:48,27.9,
09/11/2018 15:54,27.9,
09/11/2018 16:00,27.9,
09/11/2018 16:06,27.9,
09/11/2018 16:12,27.9,
09/11/2018 16:18,27.9,
09/11/2018 16:24,27.9,
09/11/2018 16:30,27.9,
09/11/2018 16:36,27.9,
09/11/2018 16:42,27.9,
09/11/2018 16:48,27.9,
09/11/2018 16:54,27.9,
09/11/2018 17:00,28.0,
09/11/2018 17:06,28.0,
09/11/2018 17:12,28.0,
09/11/2018 17:18,28.0,
09/11/2018 17:24,28.0,
09/11/2018 17:30,28.0,
09/11/2018 17:36,27.9,
09/11/2018 17:42,27.9,
09/11/2018 17:48,27.9,
09/11/2018 17:54,27.9,
09/11/2018 18:00,27.9,
09/11/2018 18:06,27.9,
09/11/2018 18:12,28.0,
09/11/2018 18:18,28.0,
09/11/2018 18:24,28.0,
09/11/2018 18:30,28.0,
09/11/2018 18:36,28.0,
09/11/2018 18:42,28.0,
09/11/2018 18:48,28.0,
09/11/2018 18:54,28.0,
09/11/2018 19:00,28.0,
09/11/2018 19:06,28.0,
09/11/2018 19:12,28.0,
09/11/2018 19:18,28.0,
09/11/2018 19:24,28.0,
09/11/2018 19:30,28.0,
09/11/2018 19:36,28.0,
09/11/2018 19:42,28.0,
09/11/2018 19:48,28.0,
09/11/2018 19:54,28.0,
09/11/2018 20:00,28.0,
09/11/2018 20:06,28.0,
09/11/2018 20:12,28.0,
09/11/2018 20:18,28.0,
09/11/2018 20:24,28.1,
09/11/2018 20:30,28.1,
09/11/2018 20:36,28.1,
09/11/2018 20:42,28.1,
09/11/2018 20:48,28.1,
09/11/2018 20:54,28.1,
09/11/2018 21:00,28.1,
09/11/2018 21:06,28.1,
09/11/2018 21:12,28.1,
09/11/2018 21:18,28.1,
09/11/2018 21:24,28.1,
09/11/2018 21:30,28.1,
09/11/2018 21:36,28.2,
09/11/2018 21:42,28.2,
